brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,vehicle_age,mileage_per_year,is_luxury,has_accident,clean_title_binary
Porsche,Boxster S,2005,44400.0,Gasoline,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,29800.0,21,2018.1818181818182,1,0,1
Chevrolet,Malibu Limited LT,2016,104000.0,Gasoline,2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,10500.0,10,9454.545454545454,0,0,1
Cadillac,Escalade Premium Luxury,2023,600.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,103000.0,3,150.0,0,0,1
MINI,Cooper S Base,2007,45000.0,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,7900.0,19,2250.0,0,0,1
Jeep,Gladiator Mojave,2022,24500.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,64000.0,4,4900.0,0,0,1
Buick,Encore GX Essence,2020,35569.0,Gasoline,1.3L I3 12V MPFI DOHC Turbo,Automatic CVT,Satin Steel Metallic,Ebony,None reported,Unknown,21999.0,6,5081.285714285715,0,0,0
Toyota,Highlander XLE,2020,35000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,36999.0,6,5000.0,0,0,1
Acura,MDX Touring,2003,165000.0,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,4000.0,23,6875.0,0,1,1
Land,Rover Range Rover Sport SE MHEV,2021,15000.0,Hybrid,355.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Black,None reported,Yes,69000.0,5,2500.0,1,0,1
BMW,535 i xDrive,2014,119750.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,15499.0,12,9211.538461538461,1,0,1
Nissan,350Z Touring,2007,90000.0,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,M/T,White,Green,At least 1 accident or damage reported,Yes,12000.0,19,4500.0,0,1,1
Ford,Transit Connect XLT,2015,112000.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,14500.0,11,9333.333333333334,0,1,1
Mercedes-Benz,SL-Class SL550 Roadster,2008,150000.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None reported,Yes,16800.0,18,7894.736842105263,1,0,1
Porsche,911 Turbo S,2021,1912.0,Gasoline,640.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,240000.0,5,318.6666666666667,1,0,1
Hyundai,Sonata Sport 2.0T,2015,82900.0,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,13995.0,11,6908.333333333333,0,1,1
Audi,TT 1.8T,2004,79500.0,Gasoline,180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,12000.0,22,3456.521739130435,1,0,1
Volvo,XC90 T6 Inscription,2019,60000.0,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,37000.0,7,7500.0,0,0,1
RAM,1500 Big Horn,2021,41800.0,Diesel,260.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,White,Black,None reported,Yes,44900.0,5,6966.666666666667,0,0,1
Chevrolet,Tahoe LT,2021,71536.0,Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Black,Jet Black,None reported,Yes,49685.0,5,11922.666666666666,0,0,1
Ford,Explorer XLT,2014,127558.0,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,Green,Charcoal Black,None reported,Yes,13715.0,12,9812.153846153846,0,0,1
Ford,Mustang Mach-E Premium,2023,13232.0,Gasoline,346.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,45000.0,3,3308.0,0,0,1
Chevrolet,Camaro 1SS,2017,39000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Yellow,Black,None reported,Yes,31500.0,9,3900.0,0,0,1
Ford,Bronco Big Bend Advanced,2023,11500.0,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,54490.0,3,2875.0,0,0,1
Chrysler,Pacifica Launch Edition,2020,22200.0,Gasoline,287.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,36800.0,6,3171.4285714285716,0,0,1
Tesla,Model Y Long Range,2023,7414.0,Gasoline,425.0HP Electric Motor Electric Fuel System,A/T,Black,White,None reported,Yes,56515.0,3,1853.5,0,0,1
Lamborghini,Huracan LP580-2,2017,14586.0,Gasoline,"5.2L V-10 gasoline direct injection, DOHC, variable valve contro",Automatic,Blue Caelum,Nero Ade,None reported,Unknown,209991.0,9,1458.6,0,0,0
RAM,1500 Rebel,2021,32000.0,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50927.0,5,5333.333333333333,0,0,1
Toyota,86 Base,2020,14700.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,27350.0,6,2100.0,0,0,1
BMW,X5 xDrive50i,2016,79995.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,23995.0,10,7272.272727272727,1,0,1
GMC,Yukon Denali,2018,76000.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,44500.0,8,8444.444444444445,0,0,1
Honda,Accord EX-L,2014,62000.0,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,18987.0,12,4769.2307692307695,0,1,1
Maserati,Ghibli S Q4,2017,53500.0,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,28700.0,9,5350.0,0,0,1
Hyundai,Kona EV SEL,2022,9400.0,Gasoline,201.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,None reported,Yes,31999.0,4,1880.0,0,0,1
BMW,435 i,2014,86500.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,20900.0,12,6653.846153846154,1,0,1
Mercedes-Benz,GL-Class GL 450,2011,148000.0,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,9900.0,15,9250.0,1,1,1
GMC,Sierra 1500 SLE,2014,100080.0,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,22989.0,12,7698.461538461538,0,0,1
Dodge,Challenger SRT Demon,2018,2620.0,Gasoline,808.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,Unknown,Unknown,155700.0,8,291.1111111111111,0,1,0
BMW,X5 PHEV xDrive45e,2023,3099.0,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Black,None reported,Yes,74995.0,3,774.75,1,0,1
Dodge,Durango R/T,2020,78000.0,Gasoline,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,At least 1 accident or damage reported,Yes,29500.0,6,11142.857142857143,0,1,1
Ferrari,488 Spider Base,2019,9005.0,Gasoline,3.9L V8 32V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,White,–,None reported,Unknown,319900.0,7,1125.625,0,0,0
Ford,Bronco Sport Big Bend,2022,16700.0,Gasoline,181.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,31000.0,4,3340.0,0,0,1
Honda,Civic LX,2015,51300.0,Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,17500.0,11,4275.0,0,0,1
Ford,Shelby GT350 Base,2018,8237.0,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,62900.0,8,915.2222222222222,0,0,1
Volkswagen,Jetta S,2010,99000.0,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,6000.0,16,5823.529411764706,0,1,1
Mazda,CX-5 Grand Touring,2021,62377.0,Gasoline,2.5L I4 16V,6-Speed Automatic,Jet Black Mica,Black,None reported,Yes,26288.0,5,10396.166666666666,0,0,1
Jeep,Wrangler Rubicon,2009,130000.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,15500.0,17,7222.222222222223,0,0,1
Ford,F-250 XLT,2016,94300.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,28999.0,10,8572.727272727272,0,1,1
Tesla,Model Y Performance,2022,24115.0,Gasoline,455.0HP Electric Motor Electric Fuel System,A/T,Gray,White,None reported,Yes,46500.0,4,4823.0,0,0,1
BMW,528 i,2016,82000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,16995.0,10,7454.545454545455,1,1,1
Kia,Rio S,2021,67686.0,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,15700.0,5,11281.0,0,0,1
Tesla,Model S 85,2014,96800.0,Gasoline,362.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,28450.0,12,7446.153846153846,0,0,1
Jeep,Wrangler Sport,1997,131000.0,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Green,Gray,At least 1 accident or damage reported,Yes,5500.0,29,4366.666666666667,0,1,1
Tesla,Model 3 Standard Range,2020,23097.0,Gasoline,271.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,29900.0,6,3299.5714285714284,0,0,1
Ferrari,GTC4Lusso T,2018,31000.0,Gasoline,602.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,197499.0,8,3444.4444444444443,0,0,1
BMW,X5 M50i,2021,28898.0,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,Yes,71000.0,5,4816.333333333333,1,0,1
Mazda,MX-5 Miata RF Club,2022,7250.0,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,35619.0,4,1450.0,0,0,1
Ford,F-250 XLT,2014,59459.0,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Silver,At least 1 accident or damage reported,Yes,40999.0,12,4573.7692307692305,0,1,1
Jeep,Wrangler Sahara,2012,78000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,22000.0,14,5200.0,0,1,1
RAM,1500 Laramie,2021,24213.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,46500.0,5,4035.5,0,0,1
RAM,1500 Laramie,2020,21165.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Bright White Clearcoat,Black,None reported,Unknown,46105.0,6,3023.5714285714284,0,0,0
GMC,Yukon Denali,2016,107750.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,35500.0,10,9795.454545454546,0,0,1
Ford,F-150 Lariat,2016,117000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,26500.0,10,10636.363636363636,0,0,1
Chevrolet,Corvette Base,2006,39132.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,Yes,35000.0,20,1863.4285714285713,0,0,1
BMW,Z4 2.5i,2004,94500.0,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Black,None reported,Yes,9000.0,22,4108.695652173913,1,0,1
Subaru,Crosstrek 2.0i Premium,2017,50011.0,Gasoline,148.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,21495.0,9,5001.1,0,1,1
Lexus,GX 470 Base,2004,215000.0,Gasoline,235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,7350.0,22,9347.826086956522,1,1,1
RAM,1500 Laramie,2022,16616.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,Unknown,45999.0,4,3323.2,0,0,0
Ford,F-150 XLT,2022,33818.0,Gasoline,5.0L V8 32V PDI DOHC,Automatic,Agate Black Metallic,Black,None reported,Yes,46552.0,4,6763.6,0,0,1
Jeep,Wagoneer Series III,2022,9099.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,None reported,Yes,68362.0,4,1819.8,0,0,1
Volkswagen,GTI Base,2008,95798.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,9850.0,18,5042.0,0,0,1
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,35943.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,White,None reported,Yes,51700.0,10,3267.5454545454545,1,0,1
Mazda,Mazda6 iSport VE,2008,106000.0,Gasoline,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Beige,None reported,Yes,4300.0,18,5578.9473684210525,0,0,1
Kia,Telluride EX X-Line,2023,10400.0,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Green,None reported,Yes,48000.0,3,2600.0,0,0,1
Chevrolet,Tahoe LT,2022,2894.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Beige,None reported,Yes,63900.0,4,578.8,0,0,1
Dodge,Durango GT,2022,15592.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,DB Black Clearcoat,Black,None reported,Yes,39985.0,4,3118.4,0,0,1
Mercedes-Benz,AMG C 63 Base,2020,33548.0,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Black,None reported,Yes,57999.0,6,4792.571428571428,1,0,1
BMW,320 i xDrive,2016,185000.0,Gasoline,180.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,7500.0,10,16818.18181818182,1,1,1
Porsche,Macan GTS,2023,6483.0,Gasoline,2.9L V6 24V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,Chalk,Black,None reported,Unknown,96900.0,3,1620.75,1,0,0
Honda,Pilot EX-L,2020,28886.0,Gasoline,3.5L V6 24V GDI SOHC,6-Speed Automatic,Gray,Gray,Unknown,Unknown,35645.0,6,4126.571428571428,0,1,0
Mercedes-Benz,GLE 350 Base,2020,26293.0,Gasoline,2.0 Liter Turbo,Automatic,designo Diamond White Bright,Macchiato/Magmagrey,None reported,Unknown,49998.0,6,3756.1428571428573,1,0,0
Chevrolet,Camaro 2SS,2017,62000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,34500.0,9,6200.0,0,0,1
Jaguar,XF 35t Prestige,2017,101453.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,18500.0,9,10145.3,1,1,1
RAM,3500 Laramie,2013,106385.0,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,42900.0,13,7598.928571428572,0,1,1
BMW,335 is,2012,86629.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Red,None reported,Yes,20995.0,14,5775.266666666666,1,0,1
Audi,S6 4.0T Premium Plus,2018,61258.0,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,49999.0,8,6806.444444444444,1,0,1
Chrysler,300 S,2014,121500.0,Gasoline,363.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,None reported,Yes,15999.0,12,9346.153846153846,0,0,1
GMC,Sierra 1500 AT4,2022,100.0,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Black,None reported,Yes,62499.0,4,20.0,0,0,1
Chrysler,200 C,2015,170000.0,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,9-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,5995.0,11,14166.666666666666,0,1,1
Ford,F-150 XLT SuperCab,2010,232000.0,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,3000.0,16,13647.058823529413,0,0,1
MINI,Cooper S Base,2006,95000.0,Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,–,None reported,Yes,12500.0,20,4523.809523809524,0,0,1
Toyota,Venza XLE,2013,103466.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,14200.0,13,7390.428571428572,0,1,1
Toyota,Camry Hybrid Base,2011,133121.0,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,White,At least 1 accident or damage reported,Yes,7900.0,15,8320.0625,0,1,1
Chevrolet,Tahoe LT,2012,162731.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Gray,None reported,Yes,14500.0,14,10848.733333333334,0,0,1
Mercedes-Benz,CLS-Class CLS 63 AMG S-Model 4MATIC,2014,64500.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,Unknown,Unknown,37500.0,12,4961.538461538462,1,1,0
Ford,Shelby GT500 Base,2021,568.0,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Orange,Black,None reported,Yes,90788.0,5,94.66666666666667,0,0,1
Lexus,RX 300 4WD,1999,249083.0,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,3500.0,27,8895.82142857143,1,1,1
Porsche,Macan S,2015,80300.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Beige,None reported,Yes,23999.0,11,6691.666666666667,1,0,1
Ford,F-150 XLT SuperCab,2004,187000.0,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,6299.0,22,8130.434782608696,0,0,1
Subaru,Outback 2.5 i Special Edition,2009,181870.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,6500.0,17,10103.888888888889,0,0,1
GMC,Sierra 2500 AT4,2022,22600.0,Diesel,6.6L V8 32V DDI OHV Turbo Diesel,Automatic,Ebony Twilight Metallic,Jet Black,Unknown,Unknown,76740.0,4,4520.0,0,1,0
BMW,X5 xDrive40i,2020,37000.0,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,50000.0,6,5285.714285714285,1,1,1
Porsche,Taycan Base,2022,9728.0,Gasoline,375.0HP Electric Motor Electric Fuel System,A/T,White,Beige,None reported,Yes,89000.0,4,1945.6,1,0,1
Lexus,GX 470 Base,2006,152000.0,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,13995.0,20,7238.0952380952385,1,1,1
Ford,F-150 Heritage XL SuperCab Flareside,2004,60260.0,Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,30500.0,22,2620.0,0,1,1
Mazda,MazdaSpeed Miata MX-5 Base,2004,33362.0,Gasoline,178.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,17599.0,22,1450.5217391304348,0,1,1
GMC,Acadia Denali,2021,47907.0,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Ebony Twilight Metallic,Jet Black,None reported,Yes,38436.0,5,7984.5,0,0,1
Mercedes-Benz,Metris Base,2016,17340.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,29000.0,10,1576.3636363636363,1,0,1
Cadillac,DeVille Base,1994,85000.0,–,–,A/T,White,Blue,None reported,Yes,7900.0,32,2575.757575757576,0,0,1
Ford,Expedition EL XLT,2011,195500.0,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Beige,None reported,Yes,8999.0,15,12218.75,0,0,1
Chevrolet,Monte Carlo SS,2000,74000.0,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,–,None reported,Yes,4700.0,26,2740.740740740741,0,0,1
RAM,1500 Big Horn,2015,140500.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,14000.0,11,11708.333333333334,0,1,1
Jeep,Commander Base,2006,212500.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,6500.0,20,10119.047619047618,0,0,1
Lexus,IS-F Base,2010,77400.0,Gasoline,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,At least 1 accident or damage reported,Yes,34500.0,16,4552.941176470588,1,1,1
Ford,Utility Police Interceptor Base,2017,118000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,15000.0,9,11800.0,0,0,1
Porsche,Carrera GT Base,2005,4400.0,Gasoline,605.0HP 5.7L 10 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,1599000.0,21,200.0,1,0,1
Cadillac,Escalade ESV Luxury,2016,146200.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,24500.0,10,13290.90909090909,0,0,1
Tesla,Model Y Performance,2020,39000.0,Gasoline,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,Black,None reported,Yes,43000.0,6,5571.428571428572,0,0,1
Chevrolet,Avalanche 1500 LS,2005,130000.0,E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,Yes,7200.0,21,5909.090909090909,0,0,1
Ford,F-150 Lariat,2021,33080.0,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,47850.0,5,5513.333333333333,0,0,1
Mercedes-Benz,GLB 250 Base 4MATIC,2023,1219.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Midnight Black,Classic Red,None reported,Unknown,46479.0,3,304.75,1,0,0
Jeep,Wrangler Sport,2016,41000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,Yes,25000.0,10,3727.2727272727275,0,0,1
Nissan,350Z Touring,2004,110897.0,Gasoline,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Orange,At least 1 accident or damage reported,Yes,11500.0,22,4821.608695652174,0,1,1
Chevrolet,Corvette Z06,2016,49000.0,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed M/T,Orange,–,None reported,Yes,75000.0,10,4454.545454545455,0,0,1
Pontiac,Solstice GXP,2007,47000.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,13300.0,19,2350.0,0,0,1
Hyundai,Sonata SE,2018,57690.0,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,15900.0,8,6410.0,0,1,1
Mercedes-Benz,SLS AMG Base,2012,17941.0,Gasoline,6.2L V8 32V MPFI DOHC,7-Speed Automatic with Auto-Shift,Iridium Silver Metallic,Red,None reported,Yes,226000.0,14,1196.0666666666666,1,0,1
Lincoln,Navigator Reserve,2018,54000.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Orange,At least 1 accident or damage reported,Yes,46500.0,8,6000.0,0,1,1
Nissan,Maxima SL,2007,101600.0,Gasoline,255.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,6700.0,19,5080.0,0,0,1
Ford,Ranger XLT,2021,89000.0,Gasoline,270.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,34000.0,5,14833.333333333334,0,0,1
Tesla,Model 3 Long Range,2021,18000.0,Gasoline,Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,42500.0,5,3000.0,0,0,1
Jaguar,XE 35t Premium,2017,55000.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,25000.0,9,5500.0,1,0,1
Lincoln,MKZ Reserve,2017,71964.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,18750.0,9,7196.4,0,0,1
Cadillac,Escalade ESV Platinum,2020,92000.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,50000.0,6,13142.857142857143,0,0,1
Ford,Fusion SE,2012,160000.0,E85 Flex Fuel,240.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,A/T,Gray,Black,None reported,Yes,4500.0,14,10666.666666666666,0,0,1
Mercedes-Benz,E-Class E 350,2012,95816.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,12000.0,14,6387.733333333334,1,0,1
